tissue	N	ensid	gene	local.h2	local.se	local.p	gene	global.h2	global.se	global.p	gene	loc.jt.h2	loc.jt.se	glo.jt.h2	glo.jt.se
DGN-WB	922	ENSG00000138050.10	THUMPD2	0.073557	0.027594	2.45e-10	THUMPD2	0.000001	0.144561	0.5	THUMPD2	0.060423	0.023172	0.000001	0.140351
DGN-WB	922	ENSG00000138041.11	SMEK2	0.039494	0.021354	0.002319	SMEK2	0.000001	0.152665	0.5	SMEK2	0.034135	0.019491	0.000001	0.150985
DGN-WB	922	ENSG00000138030.8	KHK	0.473441	0.057934	0	KHK	0.000001	0.147326	0.5	KHK	0.446531	0.057762	0.000002	0.083129
DGN-WB	922	ENSG00000137962.8	ARHGAP29	0.014440	0.015305	0.1345	ARHGAP29	0.000001	0.157593	0.5	ARHGAP29	0.012567	0.015193	0.000001	0.165632
DGN-WB	922	ENSG00000137959.10	IFI44L	0.000001	0.007675	0.5	IFI44L	0.000001	0.144986	0.5	IFI44L	NA	NA	NA	NA
DGN-WB	922	ENSG00000137955.11	RABGGTB	0.036776	0.018157	8.379e-05	RABGGTB	0.000001	0.151390	0.5	RABGGTB	0.035616	0.018020	0.000001	0.151226
DGN-WB	922	ENSG00000137947.7	GTF2B	0.024575	0.016205	0.005449	GTF2B	0.000001	0.147324	0.5	GTF2B	0.024635	0.016224	0.014451	0.146160
DGN-WB	922	ENSG00000137942.12	FNBP1L	0.095484	0.034400	3.236e-08	FNBP1L	0.000001	0.158056	0.5	FNBP1L	0.083050	0.033088	0.000001	0.161509
DGN-WB	922	ENSG00000137878.12	GCOM1	0.727010	0.030504	0	GCOM1	0.000001	0.167337	0.5	GCOM1	0.689588	0.034319	0.000001	0.063651
DGN-WB	922	ENSG00000137877.8	SPTBN5	0.564620	0.051755	0	SPTBN5	0.000001	0.148937	0.5	SPTBN5	0.573963	0.051114	0.132113	0.075738
DGN-WB	922	ENSG00000137876.5	RSL24D1	0.003369	0.010172	0.3487	RSL24D1	0.000001	0.154555	0.5	RSL24D1	0.003332	0.010875	0.000001	0.166329
DGN-WB	922	ENSG00000137857.13	DUOX1	0.068298	0.029126	2.58e-09	DUOX1	0.000001	0.165986	0.5	DUOX1	0.064143	0.028637	0.000001	0.161665
DGN-WB	922	ENSG00000137845.10	ADAM10	0.092634	0.032776	7.309e-06	ADAM10	0.000001	0.163019	0.5	ADAM10	0.081836	0.030519	0.000001	0.156243
DGN-WB	922	ENSG00000137842.2	TMEM62	0.011138	0.011900	0.07747	TMEM62	0.000001	0.153075	0.5	TMEM62	0.010144	0.011441	0.000001	0.157208
DGN-WB	922	ENSG00000137834.10	SMAD6	0.052816	0.022979	0.0002044	SMAD6	0.000001	0.151623	0.5	SMAD6	0.052116	0.022789	0.000001	0.148128
DGN-WB	922	ENSG00000137831.10	UACA	0.088063	0.028624	8.493e-09	UACA	0.000001	0.154651	0.5	UACA	0.046250	0.018279	0.000001	0.152751
DGN-WB	922	ENSG00000137825.6	ITPKA	0.034865	0.017449	2.708e-06	ITPKA	0.000001	0.159195	0.5	ITPKA	0.034833	0.017429	0.013011	0.157960
DGN-WB	922	ENSG00000137822.8	TUBGCP4	0.094003	0.038885	0	TUBGCP4	0.000001	0.150127	0.5	TUBGCP4	NA	NA	NA	NA
DGN-WB	922	ENSG00000137819.9	PAQR5	0.091435	0.027248	0	PAQR5	0.000001	0.170047	0.5	PAQR5	0.079891	0.025964	0.000001	0.176522
DGN-WB	922	ENSG00000137817.12	PARP6	0.012334	0.013021	0.1196	PARP6	0.000001	0.159483	0.5	PARP6	0.011147	0.013013	0.000001	0.165537
DGN-WB	922	ENSG00000137812.15	CASC5	0.001762	0.008356	0.4125	CASC5	0.000001	0.162851	0.5	CASC5	0.001601	0.008606	0.000001	0.170117
DGN-WB	922	ENSG00000137807.9	KIF23	0.000001	0.014160	0.5	KIF23	0.000001	0.157701	0.5	KIF23	NA	NA	NA	NA
DGN-WB	922	ENSG00000137806.4	NDUFAF1	0.332662	0.062313	0	NDUFAF1	0.000001	0.150011	0.5	NDUFAF1	0.314577	0.061403	0.000001	0.104791
DGN-WB	922	ENSG00000137760.10	ALKBH8	0.063293	0.025280	6.199e-07	ALKBH8	0.000001	0.157633	0.5	ALKBH8	NA	NA	NA	NA
DGN-WB	922	ENSG00000137757.6	CASP5	0.142631	0.040713	0	CASP5	0.000001	0.157651	0.5	CASP5	0.142577	0.040702	0.012903	0.142159
DGN-WB	922	ENSG00000137747.10	TMPRSS13	0.129690	0.035783	3.419e-09	TMPRSS13	0.000001	0.155986	0.5	TMPRSS13	0.110214	0.034909	0.000001	0.160992
DGN-WB	922	ENSG00000137731.9	FXYD2	0.327020	0.052662	5.551e-17	FXYD2	0.000001	0.169667	0.5	FXYD2	0.231536	0.046165	0.000001	0.149511
DGN-WB	922	ENSG00000137726.11	FXYD6	0.340930	0.051005	0	FXYD6	0.000001	0.158078	0.5	FXYD6	0.281713	0.048260	0.000001	0.129274
DGN-WB	922	ENSG00000137720.3	C11orf1	0.021750	0.014953	0.006753	C11orf1	0.000001	0.155695	0.5	C11orf1	0.020835	0.015049	0.000001	0.162373
DGN-WB	922	ENSG00000137714.2	FDX1	0.111706	0.035788	1.02e-09	FDX1	0.000001	0.158191	0.5	FDX1	NA	NA	NA	NA
DGN-WB	922	ENSG00000137713.11	PPP2R1B	0.086010	0.027072	6.561e-14	PPP2R1B	0.000001	0.153444	0.5	PPP2R1B	0.073953	0.023562	0.000001	0.146720
DGN-WB	922	ENSG00000137700.12	SLC37A4	0.070912	0.026597	2.6e-06	SLC37A4	0.000001	0.156827	0.5	SLC37A4	NA	NA	NA	NA
DGN-WB	922	ENSG00000137656.7	BUD13	0.054533	0.023672	9.412e-05	BUD13	0.000001	0.160681	0.5	BUD13	NA	NA	NA	NA
DGN-WB	922	ENSG00000137642.8	SORL1	0.011050	0.016807	0.271	SORL1	0.000001	0.162680	0.5	SORL1	0.008408	0.016849	0.000001	0.172715
DGN-WB	922	ENSG00000137575.7	SDCBP	0.001752	0.012339	0.4517	SDCBP	0.000001	0.150640	0.5	SDCBP	0.001904	0.012620	0.000001	0.153422
DGN-WB	922	ENSG00000137574.6	TGS1	0.242556	0.044357	0	TGS1	0.000001	0.158596	0.5	TGS1	0.242543	0.044356	0.011456	0.125580
DGN-WB	922	ENSG00000137571.5	SLCO5A1	0.040690	0.022252	0.01258	SLCO5A1	0.000001	0.154140	0.5	SLCO5A1	0.028430	0.018968	0.000001	0.152976
DGN-WB	922	ENSG00000137547.4	MRPL15	0.023377	0.016745	0.02667	MRPL15	0.000001	0.151712	0.5	MRPL15	0.022522	0.016630	0.000001	0.150333
DGN-WB	922	ENSG00000137522.13	RNF121	0.000001	0.008772	0.5	RNF121	0.000001	0.151364	0.5	RNF121	NA	NA	NA	NA
DGN-WB	922	ENSG00000137509.6	PRCP	0.094414	0.030748	3.297e-11	PRCP	0.000001	0.150335	0.5	PRCP	0.094538	0.030781	0.011415	0.144079
DGN-WB	922	ENSG00000137504.9	CREBZF	0.002344	0.006782	0.3263	CREBZF	0.000001	0.153547	0.5	CREBZF	0.002352	0.006802	0.000001	0.153981
DGN-WB	922	ENSG00000137502.5	RAB30	0.003807	0.010524	0.3499	RAB30	0.000001	0.153948	0.5	RAB30	0.003507	0.010785	0.000001	0.160436
DGN-WB	922	ENSG00000137501.12	SYTL2	0.336970	0.057021	0	SYTL2	0.000001	0.144514	0.5	SYTL2	0.329441	0.056669	0.000001	0.107986
DGN-WB	922	ENSG00000137500.5	CCDC90B	0.025420	0.015962	0.001357	CCDC90B	0.000001	0.153198	0.5	CCDC90B	0.022621	0.015604	0.000001	0.162178
DGN-WB	922	ENSG00000137494.9	ANKRD42	0.366758	0.050833	0	ANKRD42	0.000001	0.153015	0.5	ANKRD42	0.366914	0.050848	0.016717	0.105678
DGN-WB	922	ENSG00000137486.12	ARRB1	0.227201	0.046533	0	ARRB1	0.000001	0.151325	0.5	ARRB1	0.209857	0.044376	0.000001	0.131461
DGN-WB	922	ENSG00000137460.4	FHDC1	0.113228	0.032171	2.376e-14	FHDC1	0.000001	0.167712	0.5	FHDC1	NA	NA	NA	NA
DGN-WB	922	ENSG00000137449.11	CPEB2	0.088822	0.026988	6.423e-14	CPEB2	0.000001	0.164959	0.5	CPEB2	NA	NA	NA	NA
DGN-WB	922	ENSG00000137434.7	C6orf52	0.000001	0.012315	0.5	C6orf52	0.000001	0.158165	0.5	C6orf52	NA	NA	NA	NA
DGN-WB	922	ENSG00000137409.14	MTCH1	0.026553	0.020651	0.08043	MTCH1	0.000001	0.158649	0.5	MTCH1	NA	NA	NA	NA
DGN-WB	922	ENSG00000137364.4	TPMT	0.425362	0.055850	0	TPMT	0.000001	0.152439	0.5	TPMT	0.355177	0.054367	0.000001	0.111145
DGN-WB	922	ENSG00000137343.13	ATAT1	0.018645	0.015061	0.03867	ATAT1	0.000001	0.151448	0.5	ATAT1	0.018083	0.014953	0.000001	0.152655
DGN-WB	922	ENSG00000137338.4	PGBD1	0.089051	0.041770	8.234e-13	PGBD1	0.000001	0.151230	0.5	PGBD1	NA	NA	NA	NA
DGN-WB	922	ENSG00000137269.10	LRRC1	0.109001	0.029251	0	LRRC1	0.000001	0.152728	0.5	LRRC1	0.074317	0.020270	0.000001	0.148130
DGN-WB	922	ENSG00000137225.8	CAPN11	0.595586	0.043412	0	CAPN11	0.000001	0.154262	0.5	CAPN11	0.513411	0.049143	0.000001	0.094621
DGN-WB	922	ENSG00000137221.10	TJAP1	0.000001	0.011666	0.5	TJAP1	0.000001	0.158568	0.5	TJAP1	NA	NA	NA	NA
DGN-WB	922	ENSG00000137218.6	FRS3	0.067336	0.025968	1.52e-05	FRS3	0.000001	0.152854	0.5	FRS3	NA	NA	NA	NA
DGN-WB	922	ENSG00000137210.9	TMEM14B	0.000001	0.013824	0.5	TMEM14B	0.000001	0.153741	0.5	TMEM14B	NA	NA	NA	NA
DGN-WB	922	ENSG00000137198.5	GMPR	0.008210	0.014069	0.2618	GMPR	0.000001	0.149008	0.5	GMPR	0.007095	0.014060	0.000001	0.153951
DGN-WB	922	ENSG00000137177.14	KIF13A	0.122002	0.032406	4.33e-15	KIF13A	0.000001	0.151706	0.5	KIF13A	0.122290	0.032472	0.021052	0.134310
DGN-WB	922	ENSG00000137161.12	CNPY3	0.021213	0.015473	0.02694	CNPY3	0.000001	0.153815	0.5	CNPY3	0.019570	0.015541	0.000001	0.161243
DGN-WB	922	ENSG00000137154.8	RPS6	0.012880	0.015835	0.1686	RPS6	0.000001	0.153536	0.5	RPS6	0.011238	0.015994	0.000001	0.161360
DGN-WB	922	ENSG00000137145.15	DENND4C	0.064441	0.026888	0.0001436	DENND4C	0.000001	0.144544	0.5	DENND4C	0.036918	0.019549	0.000001	0.143005
DGN-WB	922	ENSG00000137103.12	TMEM8B	0.100494	0.031896	9.559e-10	TMEM8B	0.000001	0.156864	0.5	TMEM8B	0.081327	0.027310	0.000001	0.149882
DGN-WB	922	ENSG00000137098.9	SPAG8	0.038101	0.019088	0.0004935	SPAG8	0.000001	0.146718	0.5	SPAG8	0.036625	0.018977	0.000001	0.148173
DGN-WB	922	ENSG00000137078.4	SIT1	0.009356	0.010990	0.1114	SIT1	0.000001	0.158984	0.5	SIT1	0.008496	0.011648	0.000001	0.177170
DGN-WB	922	ENSG00000137075.13	RNF38	0.000001	0.013207	0.5	RNF38	0.000001	0.145522	0.5	RNF38	NA	NA	NA	NA
DGN-WB	922	ENSG00000137054.11	POLR1E	0.227212	0.039959	0	POLR1E	0.000001	0.156100	0.5	POLR1E	0.205554	0.036976	0.000001	0.119672
DGN-WB	922	ENSG00000137040.8	RANBP6	0.000001	0.011874	0.5	RANBP6	0.000001	0.166732	0.5	RANBP6	NA	NA	NA	NA
DGN-WB	922	ENSG00000137038.7	C9orf123	0.000001	0.016971	0.5	C9orf123	0.000001	0.142510	0.5	C9orf123	NA	NA	NA	NA
DGN-WB	922	ENSG00000136997.10	MYC	0.024476	0.018701	0.04503	MYC	0.000001	0.154396	0.5	MYC	0.022205	0.018629	0.000001	0.160706
DGN-WB	922	ENSG00000136986.5	DERL1	0.055234	0.023936	0.0004475	DERL1	0.000001	0.160904	0.5	DERL1	NA	NA	NA	NA
DGN-WB	922	ENSG00000136982.5	DSCC1	0.282357	0.051007	0	DSCC1	0.000001	0.158056	0.5	DSCC1	0.259237	0.048392	0.000001	0.128140
DGN-WB	922	ENSG00000136938.8	ANP32B	0.013124	0.014894	0.1493	ANP32B	0.000001	0.156541	0.5	ANP32B	0.012250	0.015093	0.000001	0.162339
DGN-WB	922	ENSG00000136931.5	NR5A1	0.002460	0.007764	0.3521	NR5A1	0.000001	0.160168	0.5	NR5A1	0.002406	0.008153	0.000001	0.169243
DGN-WB	922	ENSG00000136929.8	HEMGN	0.000001	0.012200	0.5	HEMGN	0.000001	0.162762	0.5	HEMGN	NA	NA	NA	NA
DGN-WB	922	ENSG00000136908.13	DPM2	0.048466	0.022707	9.817e-05	DPM2	0.000001	0.154268	0.5	DPM2	NA	NA	NA	NA
DGN-WB	922	ENSG00000136897.6	MRPL50	0.149597	0.044964	1.303e-05	MRPL50	0.000001	0.156224	0.5	MRPL50	NA	NA	NA	NA
DGN-WB	922	ENSG00000136895.14	GARNL3	0.011137	0.014475	0.1899	GARNL3	0.000001	0.155440	0.5	GARNL3	0.010659	0.015100	0.000001	0.165613
DGN-WB	922	ENSG00000136878.8	USP20	0.000001	0.011022	0.5	USP20	0.000001	0.152683	0.5	USP20	NA	NA	NA	NA
DGN-WB	922	ENSG00000136874.6	STX17	0.139546	0.038161	0	STX17	0.000001	0.163478	0.5	STX17	0.139266	0.038095	0.056957	0.142972
DGN-WB	922	ENSG00000136856.13	SLC2A8	0.289486	0.051176	0	SLC2A8	0.000001	0.153620	0.5	SLC2A8	0.232924	0.044314	0.000001	0.126495
DGN-WB	922	ENSG00000136854.13	STXBP1	0.054623	0.024227	3.583e-07	STXBP1	0.000001	0.152807	0.5	STXBP1	0.051093	0.023704	0.000001	0.153742
DGN-WB	922	ENSG00000136842.8	TMOD1	0.018826	0.015448	0.04584	TMOD1	0.000001	0.155635	0.5	TMOD1	0.016909	0.015420	0.000001	0.163791
DGN-WB	922	ENSG00000136840.14	ST6GALNAC4	0.023709	0.018413	0.04256	ST6GALNAC4	0.000001	0.148637	0.5	ST6GALNAC4	NA	NA	NA	NA
DGN-WB	922	ENSG00000136830.7	FAM129B	0.040256	0.023025	0.002683	FAM129B	0.000001	0.155711	0.5	FAM129B	0.035185	0.022427	0.000001	0.162836
DGN-WB	922	ENSG00000136828.14	RALGPS1	0.200014	0.037866	0	RALGPS1	0.000001	0.152030	0.5	RALGPS1	0.190961	0.036304	0.000001	0.131357
DGN-WB	922	ENSG00000136824.14	SMC2	0.046094	0.020190	1.889e-07	SMC2	0.000001	0.154149	0.5	SMC2	0.040975	0.019558	0.000001	0.162115
DGN-WB	922	ENSG00000136819.10	C9orf78	0.406732	0.044462	0	C9orf78	0.000001	0.159199	0.5	C9orf78	0.356026	0.042136	0.000001	0.121730
DGN-WB	922	ENSG00000136811.11	ODF2	0.033836	0.018884	0.0005004	ODF2	0.000001	0.154891	0.5	ODF2	0.032890	0.018481	0.000001	0.151965
DGN-WB	922	ENSG00000136770.6	DNAJC1	0.046903	0.022934	2.321e-06	DNAJC1	0.000001	0.153711	0.5	DNAJC1	0.041510	0.021581	0.000001	0.159160
DGN-WB	922	ENSG00000136758.14	YME1L1	0.059355	0.023588	8.061e-08	YME1L1	0.000001	0.152813	0.5	YME1L1	NA	NA	NA	NA
DGN-WB	922	ENSG00000136754.12	ABI1	0.041023	0.020937	0.001022	ABI1	0.000001	0.158282	0.5	ABI1	0.038784	0.020652	0.000001	0.157769
DGN-WB	922	ENSG00000136720.6	HS6ST1	0.163650	0.044202	3.002e-07	HS6ST1	0.000001	0.159852	0.5	HS6ST1	0.137905	0.043426	0.000001	0.158132
DGN-WB	922	ENSG00000136710.5	CCDC115	0.222906	0.052850	5.551e-17	CCDC115	0.000001	0.149384	0.5	CCDC115	0.165850	0.043578	0.000001	0.129957
DGN-WB	922	ENSG00000136709.7	WDR33	0.036737	0.020463	0.005864	WDR33	0.000001	0.143693	0.5	WDR33	NA	NA	NA	NA
DGN-WB	922	ENSG00000136699.15	SMPD4	0.185154	0.045054	0	SMPD4	0.000001	0.159175	0.5	SMPD4	0.139990	0.036189	0.000001	0.134059
DGN-WB	922	ENSG00000136689.14	IL1RN	0.036433	0.021012	0.006135	IL1RN	0.000001	0.155236	0.5	IL1RN	0.033852	0.020544	0.000001	0.157195
DGN-WB	922	ENSG00000136636.8	KCTD3	0.000001	0.011540	0.5	KCTD3	0.000001	0.154626	0.5	KCTD3	NA	NA	NA	NA
DGN-WB	922	ENSG00000136573.8	BLK	0.264720	0.048692	0	BLK	0.000001	0.157466	0.5	BLK	0.260773	0.048338	0.000001	0.130869
DGN-WB	922	ENSG00000136541.10	ERMN	0.029489	0.019820	0.02457	ERMN	0.000001	0.155786	0.5	ERMN	0.026124	0.019404	0.000001	0.162184
DGN-WB	922	ENSG00000136514.2	RTP4	0.151887	0.035429	5.829e-15	RTP4	0.000001	0.153631	0.5	RTP4	0.127953	0.031655	0.000001	0.144288
DGN-WB	922	ENSG00000136490.4	LIMD2	0.051714	0.022468	9.975e-14	LIMD2	0.000001	0.154247	0.5	LIMD2	NA	NA	NA	NA
DGN-WB	922	ENSG00000136485.10	DCAF7	0.012007	0.011875	0.05762	DCAF7	0.000001	0.159980	0.5	DCAF7	0.011560	0.011761	0.000001	0.161433
DGN-WB	922	ENSG00000136478.3	TEX2	0.000001	0.008761	0.5	TEX2	0.000001	0.156197	0.5	TEX2	NA	NA	NA	NA
DGN-WB	922	ENSG00000136463.7	TACO1	0.000001	0.009374	0.5	TACO1	0.000001	0.157005	0.5	TACO1	NA	NA	NA	NA
DGN-WB	922	ENSG00000136449.9	MYCBPAP	0.576262	0.040747	0	MYCBPAP	0.000001	0.154462	0.5	MYCBPAP	0.579614	0.040444	0.121504	0.077902
DGN-WB	922	ENSG00000136448.7	NMT1	0.069132	0.028673	1.047e-06	NMT1	0.000001	0.161252	0.5	NMT1	0.064863	0.028099	0.000001	0.160028
DGN-WB	922	ENSG00000136444.5	RSAD1	0.175642	0.038040	0	RSAD1	0.000001	0.164031	0.5	RSAD1	NA	NA	NA	NA
DGN-WB	922	ENSG00000136436.10	CALCOCO2	0.033547	0.021898	0.0241	CALCOCO2	0.000001	0.158365	0.5	CALCOCO2	NA	NA	NA	NA
DGN-WB	922	ENSG00000136378.10	ADAMTS7	0.037146	0.020202	0.003236	ADAMTS7	0.000001	0.157634	0.5	ADAMTS7	0.034721	0.019981	0.000001	0.157612
DGN-WB	922	ENSG00000136371.5	MTHFS	0.112047	0.028959	1.055e-15	MTHFS	0.000001	0.153470	0.5	MTHFS	0.029549	0.011063	0.000001	0.154329
DGN-WB	922	ENSG00000136367.12	ZFHX2	0.016000	0.017437	0.154	ZFHX2	0.000001	0.165731	0.5	ZFHX2	0.014913	0.017443	0.000001	0.168678
DGN-WB	922	ENSG00000136319.7	TTC5	0.210224	0.041893	4.441e-15	TTC5	0.000001	0.159661	0.5	TTC5	NA	NA	NA	NA
DGN-WB	922	ENSG00000136286.10	MYO1G	0.318966	0.052072	0	MYO1G	0.000001	0.161111	0.5	MYO1G	0.278669	0.049067	0.000001	0.125403
DGN-WB	922	ENSG00000136280.11	CCM2	0.278667	0.044591	0	CCM2	0.000001	0.152635	0.5	CCM2	0.213936	0.035941	0.000001	0.133182
DGN-WB	922	ENSG00000136270.9	TBRG4	0.233664	0.044275	0	TBRG4	0.000001	0.154695	0.5	TBRG4	0.188774	0.037174	0.000001	0.133490
DGN-WB	922	ENSG00000136250.7	AOAH	0.458250	0.045456	0	AOAH	0.000001	0.155385	0.5	AOAH	0.458791	0.045454	0.034394	0.096373
DGN-WB	922	ENSG00000136244.7	IL6	0.043394	0.023019	0.008211	IL6	0.000001	0.153260	0.5	IL6	0.040723	0.022848	0.000001	0.155067
DGN-WB	922	ENSG00000136243.12	NUPL2	0.083442	0.026755	2.22e-16	NUPL2	0.000001	0.148546	0.5	NUPL2	NA	NA	NA	NA
DGN-WB	922	ENSG00000136213.7	CHST12	0.120560	0.035088	1.045e-08	CHST12	0.000001	0.155113	0.5	CHST12	NA	NA	NA	NA
DGN-WB	922	ENSG00000136197.8	C7orf25	0.413521	0.047030	0	C7orf25	0.000001	0.154069	0.5	C7orf25	0.393676	0.046294	0.000001	0.103766
DGN-WB	922	ENSG00000136193.11	SCRN1	0.143496	0.033773	0	SCRN1	0.000001	0.153894	0.5	SCRN1	0.136633	0.032497	0.000001	0.141319
DGN-WB	922	ENSG00000136169.12	SETDB2	0.080679	0.028613	2.878e-11	SETDB2	0.000001	0.159826	0.5	SETDB2	NA	NA	NA	NA
DGN-WB	922	ENSG00000136167.9	LCP1	0.046572	0.022553	0.0008342	LCP1	0.000001	0.155580	0.5	LCP1	0.043808	0.022322	0.000001	0.157852
DGN-WB	922	ENSG00000136158.6	SPRY2	0.041324	0.022456	0.00447	SPRY2	0.000001	0.155002	0.5	SPRY2	0.032191	0.020851	0.000001	0.164934
DGN-WB	922	ENSG00000136143.9	SUCLA2	0.042843	0.019404	2.421e-05	SUCLA2	0.000001	0.158536	0.5	SUCLA2	NA	NA	NA	NA
DGN-WB	922	ENSG00000136114.11	THSD1	0.078044	0.030530	2.403e-05	THSD1	0.000001	0.158606	0.5	THSD1	0.070200	0.029747	0.000001	0.159736
DGN-WB	922	ENSG00000136111.8	TBC1D4	0.414072	0.046072	0	TBC1D4	0.000001	0.144974	0.5	TBC1D4	0.398072	0.045751	0.000001	0.101344
DGN-WB	922	ENSG00000136104.13	RNASEH2B	0.351198	0.050604	0	RNASEH2B	0.000001	0.148081	0.5	RNASEH2B	0.315860	0.048665	0.000001	0.119564
DGN-WB	922	ENSG00000136098.12	NEK3	0.099996	0.030678	0	NEK3	0.000001	0.151753	0.5	NEK3	0.100633	0.030743	0.070354	0.141646
DGN-WB	922	ENSG00000136059.10	VILL	0.036968	0.020632	0.004798	VILL	0.000001	0.144049	0.5	VILL	NA	NA	NA	NA
DGN-WB	922	ENSG00000136045.7	PWP1	0.238264	0.043011	0	PWP1	0.000001	0.151584	0.5	PWP1	0.212151	0.039493	0.000001	0.130157
DGN-WB	922	ENSG00000136040.4	PLXNC1	0.000001	0.015032	0.5	PLXNC1	0.000001	0.149541	0.5	PLXNC1	NA	NA	NA	NA
DGN-WB	922	ENSG00000136026.9	CKAP4	0.038334	0.022305	0.01748	CKAP4	0.000001	0.157580	0.5	CKAP4	0.035361	0.021938	0.000001	0.158212
DGN-WB	922	ENSG00000136021.13	SCYL2	0.000001	0.012958	0.5	SCYL2	0.000001	0.148003	0.5	SCYL2	NA	NA	NA	NA
DGN-WB	922	ENSG00000136014.7	USP44	0.175955	0.041428	1.677e-11	USP44	0.000001	0.148080	0.5	USP44	0.123771	0.033904	0.000001	0.141156
DGN-WB	922	ENSG00000136011.10	STAB2	0.149584	0.036596	2.942e-15	STAB2	0.000001	0.155333	0.5	STAB2	NA	NA	NA	NA
DGN-WB	922	ENSG00000136003.11	ISCU	0.384478	0.052668	0	ISCU	0.000001	0.154359	0.5	ISCU	0.386059	0.052667	0.052239	0.103113
DGN-WB	922	ENSG00000136002.12	ARHGEF4	0.005781	0.010913	0.3097	ARHGEF4	0.000001	0.159655	0.5	ARHGEF4	0.005464	0.011054	0.000001	0.164824
DGN-WB	922	ENSG00000135976.12	ANKRD36	0.082784	0.036646	2.177e-08	ANKRD36	0.000001	0.155113	0.5	ANKRD36	NA	NA	NA	NA
DGN-WB	922	ENSG00000135972.4	MRPS9	0.148574	0.034124	0	MRPS9	0.000001	0.149750	0.5	MRPS9	0.100229	0.023864	0.000001	0.143799
DGN-WB	922	ENSG00000135968.15	GCC2	0.526638	0.053852	0	GCC2	0.000001	0.154170	0.5	GCC2	0.525988	0.053865	0.022493	0.079790
DGN-WB	922	ENSG00000135953.6	MFSD9	0.557452	0.049869	0	MFSD9	0.000001	0.153924	0.5	MFSD9	0.544483	0.050180	0.000001	0.074211
DGN-WB	922	ENSG00000135945.5	REV1	0.049662	0.023465	1.39e-07	REV1	0.000001	0.157428	0.5	REV1	0.047308	0.023049	0.000001	0.156728
DGN-WB	922	ENSG00000135931.13	ARMC9	0.027816	0.017785	0.009621	ARMC9	0.000001	0.147619	0.5	ARMC9	0.024244	0.017345	0.000001	0.154796
DGN-WB	922	ENSG00000135912.6	TTLL4	0.039507	0.018647	8.88e-10	TTLL4	0.000001	0.151163	0.5	TTLL4	NA	NA	NA	NA
DGN-WB	922	ENSG00000135870.7	RC3H1	0.000001	0.010586	0.5	RC3H1	0.000001	0.156553	0.5	RC3H1	NA	NA	NA	NA
DGN-WB	922	ENSG00000135862.5	LAMC1	0.161252	0.038585	0	LAMC1	0.000001	0.145704	0.5	LAMC1	0.161454	0.038624	0.017489	0.128901
DGN-WB	922	ENSG00000135847.5	ACBD6	0.028428	0.018631	0.01464	ACBD6	0.000001	0.153394	0.5	ACBD6	0.023555	0.017669	0.000001	0.161433
DGN-WB	922	ENSG00000135838.9	NPL	0.012234	0.014149	0.1784	NPL	0.000001	0.146375	0.5	NPL	0.011617	0.014325	0.000001	0.151521
DGN-WB	922	ENSG00000135835.6	KIAA1614	0.012578	0.013801	0.1274	KIAA1614	0.000001	0.148124	0.5	KIAA1614	0.010674	0.013805	0.000001	0.159517
DGN-WB	922	ENSG00000135829.12	DHX9	0.003429	0.009749	0.3453	DHX9	0.000001	0.154267	0.5	DHX9	0.002072	0.009072	0.000001	0.163520
DGN-WB	922	ENSG00000135828.7	RNASEL	0.214284	0.050008	7.043e-12	RNASEL	0.000001	0.151461	0.5	RNASEL	0.215320	0.050107	0.032657	0.126650
DGN-WB	922	ENSG00000135801.5	TAF5L	0.000001	0.013393	0.5	TAF5L	0.000001	0.154788	0.5	TAF5L	NA	NA	NA	NA
DGN-WB	922	ENSG00000135778.6	NTPCR	0.804908	0.023120	0	NTPCR	0.000001	0.139974	0.5	NTPCR	0.785573	0.025472	0.000001	0.044153
DGN-WB	922	ENSG00000135776.4	ABCB10	0.015890	0.014235	0.05918	ABCB10	0.000001	0.145485	0.5	ABCB10	0.016031	0.014272	0.017833	0.144978
DGN-WB	922	ENSG00000135775.8	COG2	0.048424	0.022048	0.0003277	COG2	0.000001	0.160503	0.5	COG2	NA	NA	NA	NA
DGN-WB	922	ENSG00000135766.8	EGLN1	0.084839	0.027276	1.452e-10	EGLN1	0.000001	0.142651	0.5	EGLN1	NA	NA	NA	NA
DGN-WB	922	ENSG00000135740.12	SLC9A5	0.000001	0.009769	0.5	SLC9A5	0.000001	0.162510	0.5	SLC9A5	NA	NA	NA	NA
DGN-WB	922	ENSG00000135736.5	CCDC102A	0.138021	0.037064	4.383e-09	CCDC102A	0.000001	0.162927	0.5	CCDC102A	0.042733	0.018973	0.000001	0.162524
DGN-WB	922	ENSG00000135698.5	MPHOSPH6	0.390625	0.044347	0	MPHOSPH6	0.000001	0.153142	0.5	MPHOSPH6	0.379984	0.044062	0.000001	0.109460
DGN-WB	922	ENSG00000135679.17	MDM2	0.231394	0.043249	0	MDM2	0.000001	0.156449	0.5	MDM2	0.234380	0.043387	0.164798	0.138780
DGN-WB	922	ENSG00000135636.9	DYSF	0.013810	0.016604	0.1843	DYSF	0.000001	0.149479	0.5	DYSF	0.011594	0.016416	0.000001	0.158291
DGN-WB	922	ENSG00000135632.7	SMYD5	0.000001	0.005628	0.5	SMYD5	0.000001	0.152646	0.5	SMYD5	NA	NA	NA	NA
