AssociatedGeneName	EnsemblGeneID	h2.CrossTissue	se.CrossTissue	h2.AdiposeSubcutaneous	se.AdiposeSubcutaneous	h2.ArteryTibial	se.ArteryTibial	h2.HeartLeftVentricle	se.HeartLeftVentricle	h2.Lung	se.Lung	h2.MuscleSkeletal	se.MuscleSkeletal	h2.NerveTibial	se.NerveTibial	h2.SkinSunExposedLowerleg	se.SkinSunExposedLowerleg	h2.Thyroid	se.Thyroid	h2.WholeBlood	se.WholeBlood
SYNCRIP	ENSG00000135316.13	0.016414	0.023282	0.012034	0.028124	0.006732	0.034324	0.01243	0.043455	0.009548	0.029938	0.003736	0.02375	0.065774	0.056857	0.012347	0.029457	0.015111	0.034367	1e-06	0.025536
HTR1B	ENSG00000135312.4	0.15864	0.056701	0.012856	0.036212	0.011876	0.029418	0.013599	0.050362	0.094336	0.060923	1e-06	0.02681	0.130524	0.069786	0.016578	0.032241	0.05095	0.048011	1e-06	0.034651
MTO1	ENSG00000135297.11	0.145476	0.050273	0.136025	0.066742	1e-06	0.041666	0.058161	0.069245	0.137689	0.069134	0.051261	0.048499	0.230429	0.085113	0.144062	0.067328	0.113419	0.060767	0.152468	0.06012
MDFIC	ENSG00000135272.5	0.08979	0.044734	0.090604	0.050858	0.092746	0.05812	0.083031	0.07156	0.008391	0.029139	0.042402	0.037066	0.015161	0.037416	0.012381	0.032141	1e-06	0.04466	0.016708	0.030232
SRPK2	ENSG00000135250.12	0.088878	0.037602	0.066191	0.056792	0.037159	0.051895	0.107956	0.095402	0.029096	0.04589	1e-06	0.038119	0.04817	0.054887	1e-06	0.051023	1e-06	0.030448	0.114277	0.051306
FAM71F1	ENSG00000135248.11	0.114427	0.04978	1e-06	0.035572	0.047118	0.050361	0.044094	0.059262	1e-06	0.036986	0.010225	0.027024	0.029675	0.046806	1e-06	0.039314	1e-06	0.039617	1e-06	0.03372
CSN2	ENSG00000135222.6	1e-06	0.019408	1e-06	0.036357	1e-06	0.040838	0.133737	0.090913	1e-06	0.033205	0.005581	0.027896	1e-06	0.037392	1e-06	0.029066	1e-06	0.028484	1e-06	0.028625
POM121C	ENSG00000135213.8	0.089724	0.041267	0.131778	0.067936	0.027435	0.039784	1e-06	0.044198	0.004778	0.032203	1e-06	0.023341	0.00581	0.029188	1e-06	0.02565	1e-06	0.038106	0.04282	0.042623
P2RX4	ENSG00000135124.10	0.353031	0.067668	1e-06	0.040635	0.131263	0.071865	0.10256	0.073264	0.181	0.072788	0.017474	0.028845	0.139056	0.07815	0.036407	0.04617	0.204054	0.076931	0.246839	0.068413
TBX3	ENSG00000135111.10	0.012446	0.020232	0.003725	0.020967	1e-06	0.042121	0.013163	0.047002	1e-06	0.034852	1e-06	0.031407	0.074449	0.065334	0.013527	0.038732	1e-06	0.035373	1e-06	0.029824
USP30	ENSG00000135093.8	0.033424	0.029387	0.002923	0.026116	1e-06	0.046614	0.044981	0.05495	0.014134	0.031967	1e-06	0.031132	0.096744	0.059833	0.091662	0.060958	0.08183	0.056128	1e-06	0.034315
CCNJL	ENSG00000135083.10	1e-06	0.035551	1e-06	0.048616	1e-06	0.042122	1e-06	0.059141	1e-06	0.046807	1e-06	0.035834	0.255812	0.100444	1e-06	0.038372	1e-06	0.055608	1e-06	0.042819
HAVCR2	ENSG00000135077.4	0.058833	0.036456	1e-06	0.04314	1e-06	0.030097	1e-06	0.05258	1e-06	0.037194	0.003345	0.029845	1e-06	0.038234	0.029104	0.040816	0.009229	0.036991	0.051794	0.045331
ADAM19	ENSG00000135074.11	0.183861	0.051515	0.184769	0.067423	0.196127	0.071268	0.297927	0.107001	0.225178	0.077564	0.139313	0.053665	0.416596	0.08469	0.20534	0.071158	1e-06	0.039988	0.148024	0.064388
TMEM2	ENSG00000135048.9	0.033618	0.03123	1e-06	0.034254	0.004158	0.038428	0.057491	0.078483	0.057341	0.059819	0.008169	0.027436	0.01322	0.037724	1e-06	0.040401	1e-06	0.042828	0.005497	0.030397
WDR36	ENSG00000134987.7	0.276324	0.065048	0.081978	0.051569	0.148945	0.068241	1e-06	0.077112	0.00102	0.027567	0.10732	0.06045	0.316747	0.092139	0.146685	0.070773	0.072883	0.060178	0.004988	0.027709
KLB	ENSG00000134962.6	0.089263	0.052022	0.03401	0.051229	1e-06	0.044566	1e-06	0.064011	1e-06	0.03963	1e-06	0.038828	0.041316	0.052687	0.066233	0.056655	1e-06	0.044895	1e-06	0.035778
SLC37A2	ENSG00000134955.7	1e-06	0.030364	0.023295	0.037951	1e-06	0.053992	1e-06	0.057776	1e-06	0.04215	1e-06	0.027459	1e-06	0.047089	1e-06	0.033967	1e-06	0.044305	1e-06	0.034481
ETS1	ENSG00000134954.9	0.048491	0.033922	1e-06	0.033972	1e-06	0.048027	0.053522	0.071787	1e-06	0.049055	1e-06	0.029351	1e-06	0.054792	1e-06	0.0346	0.010747	0.041912	1e-06	0.03668
ACRV1	ENSG00000134940.8	1e-06	0.022104	1e-06	0.041795	1e-06	0.032122	0.012405	0.051163	1e-06	0.040088	0.061812	0.046363	1e-06	0.045429	1e-06	0.044869	1e-06	0.056308	1e-06	0.035503
CARS2	ENSG00000134905.12	0.437572	0.059774	0.391341	0.086795	0.410666	0.082736	0.316726	0.119263	0.225138	0.083634	0.064855	0.059981	0.596181	0.08015	0.171271	0.076011	0.443213	0.087314	0.091593	0.06411
KDELC1	ENSG00000134901.8	1e-06	0.034167	0.074053	0.070458	1e-06	0.050163	1e-06	0.095777	1e-06	0.047439	1e-06	0.0414	1e-06	0.061618	1e-06	0.062304	0.145431	0.077658	1e-06	0.056789
TPP2	ENSG00000134900.7	0.075502	0.046168	1e-06	0.050494	0.087367	0.063434	1e-06	0.090279	0.075319	0.072489	1e-06	0.046959	1e-06	0.057797	0.083897	0.066717	1e-06	0.057126	0.062877	0.056393
ERCC5	ENSG00000134899.13	0.104693	0.051734	0.061031	0.065323	0.075744	0.071222	1e-06	0.06539	0.009648	0.050354	0.104508	0.061888	1e-06	0.053886	0.0456	0.061118	0.159574	0.076463	1e-06	0.044035
BIVM	ENSG00000134897.9	0.03847	0.038922	1e-06	0.052343	1e-06	0.059869	1e-06	0.103188	0.084551	0.071194	0.029245	0.044216	1e-06	0.046717	0.055609	0.058401	0.031895	0.053711	1e-06	0.047172
PDGFRA	ENSG00000134853.7	0.053263	0.038811	0.037863	0.053445	0.080573	0.062778	1e-06	0.07753	0.102284	0.068152	1e-06	0.034673	0.044898	0.057843	0.008317	0.043926	1e-06	0.045364	1e-06	0.044332
CLOCK	ENSG00000134852.10	0.100433	0.04658	0.07759	0.05713	0.050785	0.053021	0.015159	0.062344	0.122969	0.06601	0.007936	0.033653	0.176249	0.073324	0.121018	0.054721	0.175569	0.073171	1e-06	0.038041
APLNR	ENSG00000134817.9	0.027283	0.024514	0.05511	0.042188	1e-06	0.025819	1e-06	0.039419	1e-06	0.027039	0.040173	0.031858	0.159053	0.07773	0.063113	0.043547	0.04752	0.042812	1e-06	0.019673
GIF	ENSG00000134812.3	0.026893	0.027871	1e-06	0.038961	0.045432	0.048217	1e-06	0.054596	1e-06	0.035282	1e-06	0.03076	1e-06	0.040701	1e-06	0.028315	1e-06	0.036453	1e-06	0.035391
SLC43A3	ENSG00000134802.13	1e-06	0.020419	1e-06	0.035729	1e-06	0.034073	1e-06	0.057594	1e-06	0.034904	0.004201	0.021653	0.067028	0.055041	1e-06	0.025436	0.066614	0.056344	0.000498	0.021243
FHOD3	ENSG00000134775.11	0.032354	0.024995	1e-06	0.03258	1e-06	0.045239	1e-06	0.057893	0.05185	0.048523	1e-06	0.024744	0.064007	0.058059	1e-06	0.031354	1e-06	0.027347	0.006348	0.030108
DSC1	ENSG00000134765.5	0.045018	0.040963	1e-06	0.034633	0.0124	0.039516	1e-06	0.06629	0.045171	0.052879	1e-06	0.025818	1e-06	0.043089	0.014879	0.035042	1e-06	0.038055	1e-06	0.040733
DSG3	ENSG00000134757.4	1e-06	0.034792	1e-06	0.07996	1e-06	0.044995	1e-06	0.107778	0.10066	0.084067	1e-06	0.053695	1e-06	0.08258	1e-06	0.071332	0.012063	0.072208	0.007348	0.049014
PRPF38A	ENSG00000134748.12	0.195507	0.057199	0.083276	0.05292	0.16279	0.072112	1e-06	0.066083	0.014618	0.038272	0.013412	0.030133	0.034526	0.051738	0.080211	0.062552	0.066836	0.054966	0.047456	0.041599
BTF3L4	ENSG00000134717.13	0.012111	0.023339	1e-06	0.038244	1e-06	0.037391	1e-06	0.07781	0.049808	0.051685	1e-06	0.020057	1e-06	0.028291	0.023178	0.035068	0.012126	0.037599	1e-06	0.028416
CYP2J2	ENSG00000134716.5	1e-06	0.028661	1e-06	0.042851	0.099994	0.066822	0.014296	0.060202	1e-06	0.042015	1e-06	0.035291	1e-06	0.048929	0.032146	0.047642	1e-06	0.058799	1e-06	0.0484
PHC2	ENSG00000134686.12	0.031628	0.028583	0.001007	0.032347	1e-06	0.043343	1e-06	0.053839	1e-06	0.030581	1e-06	0.026114	1e-06	0.037556	0.03445	0.039	0.035543	0.046989	0.020129	0.034598
PUM1	ENSG00000134644.11	1e-06	0.020487	1e-06	0.035711	1e-06	0.03405	1e-06	0.064958	0.00886	0.032094	1e-06	0.030579	1e-06	0.040098	0.043641	0.046568	1e-06	0.040719	1e-06	0.025005
LRP4	ENSG00000134569.5	0.057606	0.036145	1e-06	0.028184	0.035156	0.040285	1e-06	0.04683	0.022855	0.0352	1e-06	0.019252	0.377308	0.087144	1e-06	0.024533	0.070804	0.057421	1e-06	0.0251
PRH2	ENSG00000134551.8	1e-06	0.026505	1e-06	0.03394	0.041479	0.051904	0.049403	0.072057	1e-06	0.039197	1e-06	0.02751	1e-06	0.043479	1e-06	0.035755	1e-06	0.043601	1e-06	0.033539
KLRD1	ENSG00000134539.12	0.057116	0.031141	1e-06	0.044615	0.058566	0.055817	1e-06	0.057127	0.023237	0.044412	0.043191	0.04103	1e-06	0.0455	1e-06	0.030514	0.022676	0.044933	0.014711	0.033251
SLCO1B1	ENSG00000134538.2	0.011184	0.023816	1e-06	0.041549	0.020892	0.045091	1e-06	0.089679	0.058587	0.056193	1e-06	0.051669	0.218095	0.084847	0.06849	0.066766	1e-06	0.049785	1e-06	0.028387
SOX5	ENSG00000134532.11	0.04349	0.042087	1e-06	0.071014	0.000512	0.053913	0.177504	0.105601	1e-06	0.055858	1e-06	0.04137	0.120361	0.080368	0.144087	0.076296	1e-06	0.070826	1e-06	0.051808
DOCK2	ENSG00000134516.11	1e-06	0.032753	0.038826	0.079268	1e-06	0.083074	1e-06	0.098272	1e-06	0.069805	1e-06	0.056153	1e-06	0.064281	1e-06	0.070102	1e-06	0.062229	1e-06	0.045099
CABLES1	ENSG00000134508.8	1e-06	0.040849	1e-06	0.062505	0.127839	0.080053	1e-06	0.082644	1e-06	0.071207	1e-06	0.055178	1e-06	0.065339	1e-06	0.069032	1e-06	0.06221	1e-06	0.058095
KCTD1	ENSG00000134504.8	1e-06	0.042263	1e-06	0.075511	1e-06	0.051431	0.016609	0.096015	1e-06	0.068793	0.084908	0.070022	1e-06	0.07012	0.058118	0.077242	1e-06	0.076133	1e-06	0.072596
CCNH	ENSG00000134480.9	1e-06	0.022246	1e-06	0.036827	1e-06	0.028144	1e-06	0.035404	1e-06	0.025547	0.004322	0.021519	0.111309	0.07909	1e-06	0.036746	0.006987	0.025795	0.033678	0.039909
FBXO18	ENSG00000134452.14	0.050497	0.045188	0.076559	0.061822	1e-06	0.054034	1e-06	0.08855	1e-06	0.066377	1e-06	0.043543	0.105002	0.083268	0.198357	0.077564	0.079677	0.07105	0.130949	0.06719
KIAA1468	ENSG00000134444.9	0.035537	0.038814	1e-06	0.058944	1e-06	0.073316	1e-06	0.093658	1e-06	0.064972	1e-06	0.051277	1e-06	0.080817	0.024098	0.053921	1e-06	0.060892	1e-06	0.051451
GRP	ENSG00000134443.5	1e-06	0.029488	0.011418	0.047521	1e-06	0.04654	1e-06	0.087687	1e-06	0.049385	1e-06	0.039749	1e-06	0.05475	1e-06	0.055907	0.057191	0.066333	0.038392	0.052299
ERN2	ENSG00000134398.8	1e-06	0.036833	1e-06	0.038107	1e-06	0.062755	0.047263	0.094056	1e-06	0.037796	1e-06	0.04188	1e-06	0.045774	1e-06	0.050809	1e-06	0.062888	1e-06	0.048476
CFHR4	ENSG00000134365.7	0.08842	0.045805	1e-06	0.028582	0.072108	0.050718	1e-06	0.049456	0.014472	0.037422	1e-06	0.025793	0.120817	0.074297	1e-06	0.033888	0.087079	0.059759	0.000765	0.023315
FST	ENSG00000134363.7	0.001616	0.021719	1e-06	0.041962	1e-06	0.037014	0.034793	0.067443	1e-06	0.044339	0.058462	0.046603	1e-06	0.044719	1e-06	0.037476	0.003006	0.04002	0.032856	0.040583
IL6ST	ENSG00000134352.15	0.005854	0.020996	0.060977	0.045494	0.031111	0.045987	0.110135	0.082552	1e-06	0.04178	1e-06	0.030836	1e-06	0.048296	0.020077	0.042872	0.025786	0.043504	0.00097	0.028781
ANO3	ENSG00000134343.8	0.090621	0.045614	0.112501	0.066585	1e-06	0.052662	1e-06	0.049343	1e-06	0.043286	1e-06	0.042397	0.126981	0.081231	0.12455	0.072183	0.028205	0.046501	1e-06	0.034932
MYCN	ENSG00000134323.10	0.033894	0.029659	1e-06	0.064219	1e-06	0.051615	1e-06	0.080076	1e-06	0.068996	0.015545	0.046615	0.010844	0.057225	0.014817	0.055742	1e-06	0.060182	1e-06	0.061038
ROCK2	ENSG00000134318.9	1e-06	0.036531	1e-06	0.060447	1e-06	0.052608	0.129608	0.112551	1e-06	0.055564	1e-06	0.060401	0.032618	0.072392	1e-06	0.056071	0.061604	0.06449	1e-06	0.044737
GRHL1	ENSG00000134317.13	1e-06	0.029661	1e-06	0.058683	1e-06	0.058511	0.213764	0.134286	1e-06	0.056091	1e-06	0.038878	0.021133	0.051519	1e-06	0.041873	1e-06	0.06319	1e-06	0.048446
YWHAQ	ENSG00000134308.9	0.021652	0.035313	0.115287	0.072142	1e-06	0.046148	1e-06	0.095673	1e-06	0.074139	0.017411	0.048289	0.015868	0.063469	1e-06	0.045072	0.002393	0.046091	1e-06	0.038624
PPHLN1	ENSG00000134283.13	0.117395	0.046945	0.145488	0.06316	0.187106	0.065151	1e-06	0.054225	0.142556	0.072041	0.140256	0.06275	0.202049	0.077783	0.007366	0.031812	0.148688	0.069647	0.044253	0.04069
SPIRE1	ENSG00000134278.10	0.011034	0.023584	1e-06	0.045047	0.023372	0.058514	0.020819	0.077178	1e-06	0.069418	0.004933	0.03215	1e-06	0.054409	1e-06	0.050938	1e-06	0.067945	1e-06	0.038849
NGF	ENSG00000134259.3	0.045573	0.031611	0.016003	0.032613	1e-06	0.023826	1e-06	0.042415	1e-06	0.043324	1e-06	0.027827	0.095452	0.064999	0.006595	0.032337	1e-06	0.028546	1e-06	0.042851
CD101	ENSG00000134256.8	1e-06	0.016767	1e-06	0.026616	0.022066	0.034534	0.117214	0.076956	1e-06	0.030224	1e-06	0.026293	1e-06	0.051244	1e-06	0.039534	1e-06	0.044201	1e-06	0.031663
PTGFRN	ENSG00000134247.9	1e-06	0.034013	1e-06	0.027512	0.069581	0.049375	0.022216	0.04807	1e-06	0.03078	1e-06	0.030698	1e-06	0.048219	1e-06	0.036764	1e-06	0.037315	1e-06	0.022648
PTPN22	ENSG00000134242.11	1e-06	0.017045	1e-06	0.030119	1e-06	0.038968	1e-06	0.067575	1e-06	0.043576	1e-06	0.028799	1e-06	0.037865	1e-06	0.042	1e-06	0.025147	1e-06	0.027744
HMGCS2	ENSG00000134240.7	0.024661	0.027577	1e-06	0.038134	1e-06	0.029292	1e-06	0.056766	1e-06	0.035593	1e-06	0.034209	0.066605	0.056186	1e-06	0.025955	1e-06	0.044603	1e-06	0.036547
CHIA	ENSG00000134216.14	1e-06	0.02263	0.028659	0.039448	1e-06	0.037123	0.072456	0.08262	1e-06	0.038978	1e-06	0.026348	1e-06	0.035616	1e-06	0.037359	1e-06	0.041431	1e-06	0.039763
VAV3	ENSG00000134215.11	0.129338	0.050824	0.007339	0.043381	1e-06	0.057702	0.280701	0.109834	0.0925	0.065581	0.002047	0.036333	0.009187	0.055389	1e-06	0.045809	0.340794	0.081411	1e-06	0.041274
SYT6	ENSG00000134207.9	0.005562	0.017296	1e-06	0.062378	1e-06	0.037529	1e-06	0.049615	1e-06	0.034412	0.042908	0.041653	1e-06	0.035598	1e-06	0.034416	1e-06	0.031409	1e-06	0.020291
TSPAN2	ENSG00000134198.5	1e-06	0.025689	1e-06	0.031765	0.027357	0.042259	0.051375	0.071154	0.050494	0.049436	1e-06	0.033116	1e-06	0.036015	1e-06	0.023375	1e-06	0.037486	0.014888	0.031573
REG4	ENSG00000134193.10	0.026151	0.026329	0.009413	0.034094	1e-06	0.037669	1e-06	0.051916	1e-06	0.029946	1e-06	0.03896	1e-06	0.046549	1e-06	0.029458	1e-06	0.046334	1e-06	0.029935
TRPM1	ENSG00000134160.9	0.0236	0.033358	1e-06	0.045834	1e-06	0.052485	1e-06	0.081717	1e-06	0.048383	1e-06	0.044937	1e-06	0.051103	1e-06	0.03877	0.01499	0.052054	1e-06	0.036026
MEIS2	ENSG00000134138.15	1e-06	0.027776	0.002845	0.035256	1e-06	0.052388	1e-06	0.06101	1e-06	0.052349	0.051636	0.045706	1e-06	0.044874	1e-06	0.048992	1e-06	0.040523	1e-06	0.034801
CHL1	ENSG00000134121.5	0.005784	0.025869	0.052647	0.059066	0.075911	0.063665	0.063321	0.089141	1e-06	0.06539	1e-06	0.051196	0.0539	0.063438	1e-06	0.048085	1e-06	0.041766	1e-06	0.044628
CNTN6	ENSG00000134115.8	1e-06	0.036019	1e-06	0.051194	1e-06	0.065893	1e-06	0.090279	1e-06	0.06932	1e-06	0.035951	1e-06	0.049925	1e-06	0.038002	1e-06	0.063302	1e-06	0.052921
EDEM1	ENSG00000134109.6	0.24969	0.070806	0.119101	0.078981	1e-06	0.057879	1e-06	0.090618	0.020248	0.046932	1e-06	0.03271	1e-06	0.055766	1e-06	0.040851	1e-06	0.055649	1e-06	0.051082
BHLHE40	ENSG00000134107.4	1e-06	0.024741	1e-06	0.043421	0.012374	0.046991	1e-06	0.072159	1e-06	0.054452	1e-06	0.035343	1e-06	0.054479	1e-06	0.046478	1e-06	0.056718	1e-06	0.050103
VHL	ENSG00000134086.7	1e-06	0.039976	1e-06	0.04682	1e-06	0.042946	1e-06	0.091931	0.074124	0.07099	1e-06	0.03442	1e-06	0.070684	1e-06	0.050956	1e-06	0.059555	0.040728	0.05511
IRAK2	ENSG00000134070.4	0.00993	0.022137	1e-06	0.050153	1e-06	0.059252	1e-06	0.070848	1e-06	0.049775	1e-06	0.032656	1e-06	0.045782	1e-06	0.053322	1e-06	0.05108	1e-06	0.045688
CDK7	ENSG00000134058.6	1e-06	0.024211	0.031803	0.035028	1e-06	0.039166	0.006577	0.045936	0.002763	0.029299	1e-06	0.03361	0.043556	0.05041	1e-06	0.045476	1e-06	0.05444	0.017228	0.036065
CCNB1	ENSG00000134057.10	0.002892	0.015859	0.01404	0.032667	1e-06	0.038334	1e-06	0.042598	1e-06	0.027172	1e-06	0.03849	0.071788	0.058927	1e-06	0.032111	1e-06	0.042022	1e-06	0.031381
MRPS36	ENSG00000134056.7	1e-06	0.016755	1e-06	0.022883	1e-06	0.024735	1e-06	0.03913	1e-06	0.027586	1e-06	0.024553	0.036163	0.033343	0.038349	0.044999	1e-06	0.028016	1e-06	0.031796
MBD2	ENSG00000134046.7	0.003665	0.031204	0.017396	0.048686	1e-06	0.048483	0.206139	0.114529	1e-06	0.048838	0.01696	0.043271	1e-06	0.070867	1e-06	0.050429	1e-06	0.052086	0.046738	0.057372
CTIF	ENSG00000134030.9	0.044344	0.029236	1e-06	0.045912	1e-06	0.064488	1e-06	0.085637	1e-06	0.046235	1e-06	0.042196	1e-06	0.046066	1e-06	0.054505	0.00304	0.053647	1e-06	0.052917
ADAMDEC1	ENSG00000134028.10	0.011304	0.018087	1e-06	0.043519	1e-06	0.015809	1e-06	0.06544	1e-06	0.01893	1e-06	0.017674	0.010296	0.027012	0.003316	0.020732	1e-06	0.020642	0.000118	0.013899
ELP3	ENSG00000134014.12	0.048839	0.034052	0.009972	0.021566	1e-06	0.026699	0.056377	0.052645	0.003314	0.025041	0.032031	0.033818	0.015022	0.028347	0.075197	0.049094	1e-06	0.020962	0.001796	0.013103
MED6	ENSG00000133997.7	1e-06	0.031699	1e-06	0.05325	0.011178	0.053483	0.01651	0.08869	1e-06	0.054188	1e-06	0.040634	1e-06	0.053805	1e-06	0.054913	0.077327	0.0722	1e-06	0.044394
COX16	ENSG00000133983.10	1e-06	0.029401	1e-06	0.049053	0.019462	0.05107	1e-06	0.077165	0.052265	0.061396	0.097199	0.059403	1e-06	0.055499	1e-06	0.044957	1e-06	0.053779	1e-06	0.033514
CATSPERB	ENSG00000133962.3	0.003817	0.020157	0.024833	0.048297	1e-06	0.060229	0.041297	0.065971	1e-06	0.050032	0.026287	0.038005	0.054308	0.057534	0.041437	0.049028	0.094377	0.077412	1e-06	0.045721
NUMB	ENSG00000133961.15	0.042842	0.033738	1e-06	0.046131	0.009752	0.049969	0.048492	0.07492	0.01378	0.043886	0.014249	0.034947	0.066861	0.062889	1e-06	0.044663	1e-06	0.064767	1e-06	0.049769
C14orf159	ENSG00000133943.16	0.006763	0.025163	0.012378	0.041908	1e-06	0.057304	0.101775	0.087439	0.020937	0.050434	1e-06	0.035023	1e-06	0.052378	0.111286	0.070886	0.011489	0.044439	1e-06	0.048463
C14orf1	ENSG00000133935.6	0.007339	0.024548	1e-06	0.054986	0.040031	0.047325	1e-06	0.074223	1e-06	0.042916	1e-06	0.038578	1e-06	0.067835	0.03345	0.052276	1e-06	0.049569	0.014756	0.033074
MEN1	ENSG00000133895.10	0.065755	0.039374	0.06094	0.051963	1e-06	0.044614	0.036043	0.059704	1e-06	0.036042	1e-06	0.037356	1e-06	0.037322	1e-06	0.04058	0.059548	0.048073	0.06753	0.052827
DUSP26	ENSG00000133878.4	1e-06	0.010705	1e-06	0.016858	1e-06	0.029943	1e-06	0.039664	1e-06	0.029475	1e-06	0.029797	1e-06	0.025027	1e-06	0.021141	1e-06	0.021613	1e-06	0.027959
TMEM66	ENSG00000133872.9	1e-06	0.015091	1e-06	0.031566	1e-06	0.025339	1e-06	0.046527	1e-06	0.031007	0.034326	0.033855	1e-06	0.0243	0.059088	0.053719	1e-06	0.019378	1e-06	0.016193
TEX15	ENSG00000133863.2	0.031139	0.031377	1e-06	0.02495	1e-06	0.035636	1e-06	0.04092	1e-06	0.046145	1e-06	0.037056	0.035174	0.047421	1e-06	0.032441	0.047823	0.05685	1e-06	0.015281
ZFC3H1	ENSG00000133858.11	1e-06	0.02641	1e-06	0.043513	1e-06	0.04203	0.022252	0.053826	1e-06	0.045917	1e-06	0.039605	0.015252	0.04134	1e-06	0.045257	0.106548	0.068964	1e-06	0.038295
AMPD3	ENSG00000133805.11	0.431576	0.063325	0.033047	0.057515	0.111595	0.077371	0.306922	0.112781	1e-06	0.046645	0.064232	0.053164	1e-06	0.053736	0.111354	0.065068	0.29026	0.085059	1e-06	0.043949
LYVE1	ENSG00000133800.4	1e-06	0.021188	0.109157	0.064872	1e-06	0.049548	1e-06	0.074037	1e-06	0.052812	1e-06	0.0362	0.033654	0.066587	1e-06	0.041634	1e-06	0.052576	1e-06	0.037556
SWAP70	ENSG00000133789.10	0.102439	0.046473	0.049439	0.048845	1e-06	0.04751	1e-06	0.056993	0.148052	0.077191	0.004999	0.02518	0.065586	0.055897	0.141408	0.067305	1e-06	0.038366	0.086764	0.052055
CCDC59	ENSG00000133773.7	0.00643	0.01977	1e-06	0.047026	0.033072	0.050193	1e-06	0.049558	1e-06	0.052464	1e-06	0.026445	1e-06	0.037877	1e-06	0.042536	0.045085	0.050665	1e-06	0.026738
LRRCC1	ENSG00000133739.11	1e-06	0.02399	1e-06	0.035203	1e-06	0.043593	1e-06	0.073996	1e-06	0.040594	1e-06	0.020173	0.009124	0.027704	1e-06	0.038391	1e-06	0.040749	1e-06	0.030009
SPINK5	ENSG00000133710.11	0.30844	0.05927	0.285046	0.076107	1e-06	0.038261	0.577601	0.086025	0.02442	0.052388	0.188211	0.059354	0.131303	0.083755	0.097343	0.056796	0.478008	0.078351	0.011591	0.036235
KRAS	ENSG00000133703.7	0.110385	0.05209	0.009226	0.054116	1e-06	0.059202	0.063169	0.086193	1e-06	0.059312	1e-06	0.046312	1e-06	0.055539	1e-06	0.051421	0.034231	0.066567	0.02649	0.04624
TMEM254	ENSG00000133678.9	0.126807	0.052723	1e-06	0.039786	0.150353	0.077098	0.012279	0.064613	0.049017	0.061994	0.070517	0.052391	0.177235	0.085836	1e-06	0.042471	0.157622	0.075484	0.304761	0.081018
LRRIQ1	ENSG00000133640.14	0.013062	0.025598	1e-06	0.044863	0.014955	0.042863	0.112003	0.101863	0.024048	0.037178	1e-06	0.037357	1e-06	0.056048	1e-06	0.029401	1e-06	0.046047	1e-06	0.034826
NTS	ENSG00000133636.6	1e-06	0.027467	1e-06	0.033775	1e-06	0.041325	0.072942	0.077409	0.05683	0.063534	0.019704	0.034837	1e-06	0.048067	1e-06	0.039748	0.073706	0.058376	1e-06	0.037706
MKRN1	ENSG00000133606.6	0.10533	0.049516	1e-06	0.044205	1e-06	0.035412	1e-06	0.07072	0.026282	0.046446	1e-06	0.023468	1e-06	0.042777	1e-06	0.038611	0.063102	0.057431	1e-06	0.028373
SEC14L4	ENSG00000133488.10	0.177867	0.059204	1e-06	0.027433	1e-06	0.03265	0.013006	0.056719	0.361863	0.082591	1e-06	0.02182	0.139194	0.074307	1e-06	0.033527	1e-06	0.037744	0.003152	0.028257
GGT2	ENSG00000133475.12	0.049059	0.040806	0.039468	0.054304	0.011811	0.041377	1e-06	0.081023	1e-06	0.056957	1e-06	0.042169	0.137463	0.081788	1e-06	0.039827	0.001068	0.03564	1e-06	0.039314
SLC2A11	ENSG00000133460.15	1e-06	0.024936	1e-06	0.039253	1e-06	0.042391	0.0187	0.064799	0.053843	0.066509	1e-06	0.038084	0.07311	0.067303	0.172378	0.076206	0.037435	0.061349	0.01321	0.0365
MED10	ENSG00000133398.3	0.026117	0.028501	1e-06	0.029766	5.8e-05	0.024315	0.02815	0.050427	0.064332	0.051877	0.001819	0.022317	1e-06	0.055349	1e-06	0.03266	0.000121	0.028184	1e-06	0.025729
MYH11	ENSG00000133392.11	1e-06	0.027643	1e-06	0.069223	1e-06	0.032953	0.136797	0.101891	0.04058	0.065726	1e-06	0.04839	1e-06	0.06351	1e-06	0.054717	1e-06	0.084299	1e-06	0.048452
HRASLS2	ENSG00000133328.3	0.02841	0.032108	0.040961	0.048034	1e-06	0.051064	1e-06	0.057249	1e-06	0.038843	1e-06	0.043992	1e-06	0.049511	1e-06	0.030698	1e-06	0.05386	1e-06	0.038362
RARRES3	ENSG00000133321.6	0.017719	0.025212	0.024144	0.046721	1e-06	0.042681	1e-06	0.066969	1e-06	0.035692	1e-06	0.021081	0.02788	0.046909	0.009904	0.038482	1e-06	0.04669	1e-06	0.026776
LGALS12	ENSG00000133317.10	0.039086	0.032221	1e-06	0.037099	1e-06	0.035374	0.024849	0.05551	1e-06	0.044951	1e-06	0.025259	0.013813	0.042444	1e-06	0.031879	0.042362	0.050724	0.057549	0.049729
WDR74	ENSG00000133316.11	0.08633	0.04366	1e-06	0.037073	0.187565	0.073798	0.067884	0.076415	1e-06	0.045872	0.080424	0.052223	0.129432	0.073925	1e-06	0.039625	0.055385	0.059009	1e-06	0.029709
