AssociatedGeneName	EnsemblGeneID	h2.CrossTissue	se.CrossTissue	h2.AdiposeSubcutaneous	se.AdiposeSubcutaneous	h2.ArteryTibial	se.ArteryTibial	h2.HeartLeftVentricle	se.HeartLeftVentricle	h2.Lung	se.Lung	h2.MuscleSkeletal	se.MuscleSkeletal	h2.NerveTibial	se.NerveTibial	h2.SkinSunExposedLowerleg	se.SkinSunExposedLowerleg	h2.Thyroid	se.Thyroid	h2.WholeBlood	se.WholeBlood
VAT1L	ENSG00000171724.2	0.072792	0.052274	0.001728	0.029978	0.246139	0.092119	1e-06	0.076733	0.034037	0.05935	0.041596	0.057424	1e-06	0.05671	0.060015	0.064168	0.124953	0.075309	1e-06	0.052411
GPHN	ENSG00000171723.11	0.000365	0.010458	1e-06	0.016883	0.000251	0.012429	0.01449	0.032505	1e-06	0.021653	0.065738	0.044705	0.06051	0.052365	0.013667	0.022941	0.013346	0.024355	1e-06	0.034044
C1orf111	ENSG00000171722.6	1e-06	0.027622	0.002431	0.029467	1e-06	0.053071	0.047725	0.069429	1e-06	0.04809	1e-06	0.027536	1e-06	0.043742	0.076861	0.059175	0.036336	0.049459	1e-06	0.038367
TCEA2	ENSG00000171703.12	0.057906	0.039722	1e-06	0.042497	1e-06	0.037573	1e-06	0.065055	0.010269	0.046505	1e-06	0.032021	0.076185	0.073099	1e-06	0.056347	1e-06	0.044315	1e-06	0.048463
RGS19	ENSG00000171700.9	0.031937	0.030281	1e-06	0.050759	0.084192	0.059328	1e-06	0.073707	1e-06	0.052347	0.021443	0.030234	0.064209	0.06128	1e-06	0.042269	0.013389	0.037635	1e-06	0.035559
S100Z	ENSG00000171643.9	0.008776	0.017848	1e-06	0.017502	1e-06	0.040337	1e-06	0.028308	1e-06	0.041573	0.014239	0.027448	0.011292	0.028127	1e-06	0.024043	1e-06	0.037439	1e-06	0.028989
P2RY6	ENSG00000171631.10	1e-06	0.028173	0.050823	0.056709	1e-06	0.061874	1e-06	0.077096	0.025775	0.047523	0.018925	0.038923	1e-06	0.036818	1e-06	0.044413	1e-06	0.036217	1e-06	0.030022
SLC25A33	ENSG00000171612.6	0.001524	0.021362	0.104241	0.064992	0.007356	0.045637	1e-06	0.042205	1e-06	0.035647	0.009266	0.028645	0.026387	0.039002	0.053464	0.052505	1e-06	0.041346	1e-06	0.03393
PTCRA	ENSG00000171611.5	1e-06	0.032885	1e-06	0.038886	0.004454	0.029186	1e-06	0.083787	1e-06	0.044743	1e-06	0.039443	1e-06	0.046685	0.010595	0.03926	0.002067	0.043685	1e-06	0.055067
PIK3CD	ENSG00000171608.11	0.017464	0.031459	1e-06	0.049636	0.039161	0.05052	1e-06	0.041876	1e-06	0.036089	0.024237	0.032009	1e-06	0.036056	0.037026	0.049841	1e-06	0.033359	1e-06	0.033123
ZNF274	ENSG00000171606.13	1e-06	0.025323	1e-06	0.040417	0.080669	0.056492	1e-06	0.04635	1e-06	0.040783	1e-06	0.027061	1e-06	0.044242	0.033332	0.037962	0.085384	0.058052	1e-06	0.042017
CXXC5	ENSG00000171604.7	0.011497	0.018277	1e-06	0.0234	1e-06	0.029666	1e-06	0.026458	1e-06	0.020672	1e-06	0.022777	0.030743	0.038908	1e-06	0.021519	1e-06	0.022309	1e-06	0.028928
NMUR1	ENSG00000171596.6	0.004671	0.01146	1e-06	0.027989	1e-06	0.024027	1e-06	0.042011	0.015334	0.027861	1e-06	0.025112	0.009822	0.021924	0.061351	0.045005	0.014545	0.023012	1e-06	0.015914
DNAI2	ENSG00000171595.9	1e-06	0.036168	0.052492	0.063019	1e-06	0.057001	1e-06	0.088716	1e-06	0.0663	1e-06	0.027477	1e-06	0.057074	0.123774	0.076029	1e-06	0.071249	1e-06	0.036351
DSCAM	ENSG00000171587.10	0.021754	0.024224	1e-06	0.055985	1e-06	0.060677	1e-06	0.073167	1e-06	0.054732	0.023607	0.040623	0.083235	0.061984	1e-06	0.038266	1e-06	0.04978	1e-06	0.042555
ZNF584	ENSG00000171574.13	0.485597	0.058374	0.050731	0.04373	0.004175	0.028589	0.042614	0.064137	0.034598	0.03679	0.039611	0.037832	0.058478	0.046594	0.028118	0.037405	0.057185	0.043045	1e-06	0.024929
BCL2L1	ENSG00000171552.8	0.001479	0.02385	0.028105	0.041826	1e-06	0.052402	0.096753	0.08973	0.018429	0.046476	0.012614	0.033246	0.086827	0.070959	1e-06	0.049102	0.002041	0.042638	1e-06	0.052995
ECEL1	ENSG00000171551.7	1e-06	0.013531	0.002874	0.012423	0.001062	0.014148	1e-06	0.039639	1e-06	0.018669	1e-06	0.024122	0.010314	0.023618	0.002366	0.017838	0.000392	0.013905	1e-06	0.013268
NEUROD2	ENSG00000171532.4	0.023275	0.030925	0.007533	0.035616	1e-06	0.021335	0.024583	0.043321	1e-06	0.026367	1e-06	0.046682	1e-06	0.042032	1e-06	0.031244	1e-06	0.031561	1e-06	0.037405
TBCA	ENSG00000171530.9	1e-06	0.027198	1e-06	0.025422	1e-06	0.020381	1e-06	0.044782	1e-06	0.028101	1e-06	0.01958	0.02561	0.045784	0.002287	0.024357	1e-06	0.030427	1e-06	0.026445
PTGER4	ENSG00000171522.5	1e-06	0.017391	1e-06	0.021893	1e-06	0.021602	0.046195	0.053255	1e-06	0.021648	0.00084	0.014296	0.034017	0.042052	1e-06	0.028411	1e-06	0.034393	1e-06	0.027758
RXFP1	ENSG00000171509.11	1e-06	0.026147	0.009681	0.027062	1e-06	0.030998	0.064759	0.07126	0.002319	0.025399	0.021723	0.034371	0.05503	0.054066	1e-06	0.017467	1e-06	0.02437	1e-06	0.032153
ETFDH	ENSG00000171503.7	0.112063	0.049793	1e-06	0.033382	0.025153	0.028063	1e-06	0.02896	0.022212	0.033967	0.027221	0.028633	0.054915	0.048178	0.016481	0.032998	0.047605	0.048369	1e-06	0.039476
COL24A1	ENSG00000171502.10	0.236753	0.055757	0.160351	0.069112	0.460212	0.081766	0.010944	0.06105	0.023899	0.055885	0.019418	0.030737	0.278967	0.084767	0.120403	0.06104	0.066112	0.05907	1e-06	0.032213
OR1L8	ENSG00000171496.2	0.033866	0.031248	1e-06	0.045233	0.06796	0.051975	0.035283	0.065573	0.01197	0.039323	0.109161	0.057691	0.016091	0.037495	0.062551	0.051812	1e-06	0.04558	1e-06	0.026851
RSL1D1	ENSG00000171490.8	1e-06	0.030751	1e-06	0.044722	1e-06	0.043538	0.092006	0.081343	0.017226	0.047366	1e-06	0.051625	0.017478	0.044309	1e-06	0.041563	1e-06	0.036314	1e-06	0.035163
HOPX	ENSG00000171476.17	0.11316	0.056273	0.043652	0.045332	0.06983	0.062484	0.066058	0.095369	0.027382	0.050425	1e-06	0.039995	1e-06	0.065372	0.082618	0.051651	0.021023	0.050222	1e-06	0.046019
WIPF2	ENSG00000171475.9	0.045748	0.03546	0.012676	0.035095	0.007403	0.027298	0.040537	0.053995	1e-06	0.025174	0.029489	0.034145	0.001816	0.032045	0.010389	0.03075	1e-06	0.030867	1e-06	0.02579
ZNF561	ENSG00000171469.6	0.273018	0.061155	0.010696	0.039388	0.056687	0.057316	1e-06	0.048417	1e-06	0.031314	1e-06	0.03019	1e-06	0.044469	1e-06	0.035389	0.109742	0.062153	1e-06	0.042933
ASXL1	ENSG00000171456.12	1e-06	0.032951	1e-06	0.066769	0.067774	0.061173	1e-06	0.082166	0.142087	0.083122	1e-06	0.045863	1e-06	0.061866	1e-06	0.040347	0.022816	0.052843	1e-06	0.034067
ZBTB26	ENSG00000171448.8	1e-06	0.028951	0.011161	0.044374	0.038971	0.04485	1e-06	0.056185	1e-06	0.04997	0.014018	0.030691	1e-06	0.046179	0.054569	0.053211	0.012271	0.043309	1e-06	0.034376
KRT27	ENSG00000171446.6	0.171136	0.060701	1e-06	0.038159	1e-06	0.041959	1e-06	0.045337	0.030383	0.039819	1e-06	0.024921	0.055285	0.052811	1e-06	0.033662	0.020525	0.042499	1e-06	0.033635
KRT20	ENSG00000171431.3	0.005167	0.021422	0.062108	0.049504	0.029523	0.039134	1e-06	0.067607	0.045982	0.04803	0.035623	0.034667	1e-06	0.03265	1e-06	0.037771	1e-06	0.043589	1e-06	0.042094
ZNF581	ENSG00000171425.5	1e-06	0.035472	1e-06	0.054613	0.074631	0.066842	0.008601	0.074544	1e-06	0.064082	0.054533	0.061506	0.043451	0.069866	0.021663	0.051892	0.053962	0.057356	1e-06	0.042406
KRT13	ENSG00000171401.10	1e-06	0.032704	0.028716	0.041028	1e-06	0.044051	1e-06	0.078592	0.001363	0.028562	1e-06	0.026985	1e-06	0.028356	1e-06	0.027123	0.022445	0.033049	1e-06	0.028216
KRTAP4-4	ENSG00000171396.10	1e-06	0.022133	0.020703	0.043673	0.016608	0.037251	1e-06	0.056415	1e-06	0.038055	1e-06	0.032612	1e-06	0.034558	1e-06	0.02409	1e-06	0.036579	1e-06	0.027026
TPPP	ENSG00000171368.10	0.017469	0.021858	0.034288	0.039269	0.043498	0.04531	1e-06	0.039634	1e-06	0.026063	1e-06	0.024295	1e-06	0.047121	1e-06	0.022638	1e-06	0.01819	1e-06	0.022868
KRT15	ENSG00000171346.9	1e-06	0.025392	0.027206	0.038801	1e-06	0.026631	1e-06	0.06647	0.024044	0.034128	0.018318	0.027869	1e-06	0.037164	1e-06	0.030724	0.017823	0.026831	1e-06	0.029329
KRT19	ENSG00000171345.9	1e-06	0.025123	1e-06	0.027969	0.051403	0.044275	0.071698	0.074567	1e-06	0.024996	1e-06	0.025105	1e-06	0.039675	1e-06	0.033558	0.116406	0.069552	1e-06	0.047679
ESCO2	ENSG00000171320.10	1e-06	0.019761	1e-06	0.024516	1e-06	0.030572	0.025089	0.053223	1e-06	0.0353	0.030587	0.037837	0.019602	0.03287	1e-06	0.043596	1e-06	0.029492	1e-06	0.021601
CHST11	ENSG00000171310.6	1e-06	0.021217	0.026271	0.048178	0.062257	0.05004	0.074588	0.072498	1e-06	0.058954	1e-06	0.02669	0.017911	0.046683	0.030528	0.046246	0.001918	0.032591	1e-06	0.032743
KCNK3	ENSG00000171303.5	0.020767	0.03788	1e-06	0.02242	1e-06	0.035822	0.049851	0.059003	1e-06	0.039034	0.042574	0.043141	0.010133	0.02791	0.060809	0.053034	0.032211	0.043575	1e-06	0.039559
RP11-1055B8.7	ENSG00000171282.9	0.067869	0.049388	0.112411	0.074728	1e-06	0.056071	1e-06	0.08931	1e-06	0.062695	1e-06	0.051317	0.007446	0.039233	0.047091	0.067848	0.034024	0.053457	1e-06	0.032298
FAM98B	ENSG00000171262.7	1e-06	0.011381	0.031599	0.036717	1e-06	0.035709	0.000456	0.020807	1e-06	0.040267	1e-06	0.015042	0.027876	0.044221	0.046337	0.04717	0.003266	0.014921	1e-06	0.023967
SOSTDC1	ENSG00000171243.7	0.008965	0.023412	1e-06	0.049986	0.034917	0.042718	0.123409	0.089703	0.055193	0.054341	1e-06	0.025936	1e-06	0.041053	0.039294	0.043901	0.057104	0.05267	1e-06	0.041653
LRG1	ENSG00000171236.9	1e-06	0.042382	0.02689	0.047	0.007715	0.037304	1e-06	0.082224	0.023167	0.051509	0.031892	0.038941	0.046104	0.066449	1e-06	0.06742	0.017058	0.049712	1e-06	0.037009
UGT2B7	ENSG00000171234.9	0.197559	0.062884	1e-06	0.026862	1e-06	0.029454	1e-06	0.042065	0.163398	0.070782	0.028293	0.031705	0.214711	0.083222	0.224899	0.075766	0.045675	0.036572	1e-06	0.02821
C10orf35	ENSG00000171224.7	0.098421	0.051647	1e-06	0.058013	0.019075	0.045801	0.038476	0.083474	0.087103	0.072458	1e-06	0.051903	1e-06	0.059264	1e-06	0.056049	1e-06	0.058858	1e-06	0.039966
SCAND1	ENSG00000171222.6	0.034622	0.034641	1e-06	0.055837	0.133312	0.070188	0.030001	0.078786	0.026649	0.054958	0.006745	0.028925	1e-06	0.062421	0.039363	0.055992	0.059676	0.057505	1e-06	0.054864
CSN3	ENSG00000171209.3	1e-06	0.018746	0.074714	0.054368	1e-06	0.03881	1e-06	0.046139	0.001241	0.033823	0.043816	0.037885	1e-06	0.034512	1e-06	0.038055	0.081929	0.055985	1e-06	0.031552
SMR3B	ENSG00000171201.6	1e-06	0.023688	1e-06	0.043838	0.063367	0.048224	0.004127	0.044885	0.040491	0.048413	0.056526	0.046001	1e-06	0.041462	1e-06	0.032767	0.031448	0.044124	1e-06	0.046426
PROL1	ENSG00000171199.5	0.004341	0.019596	0.017601	0.040453	0.02208	0.033922	1e-06	0.048299	1e-06	0.038523	0.059783	0.043189	1e-06	0.040951	1e-06	0.03269	1e-06	0.048781	1e-06	0.022477
GRIK1	ENSG00000171189.12	1e-06	0.029879	1e-06	0.050538	1e-06	0.05207	0.079725	0.08259	0.018888	0.064728	0.009865	0.034788	0.003573	0.048626	1e-06	0.044341	1e-06	0.046426	1e-06	0.041712
RBKS	ENSG00000171174.9	1e-06	0.032911	1e-06	0.048971	0.012025	0.034904	1e-06	0.078268	1e-06	0.03935	0.026267	0.035023	0.010644	0.033073	0.01895	0.036769	1e-06	0.031983	1e-06	0.029651
ZNF692	ENSG00000171163.11	0.008611	0.021589	0.106299	0.069865	1e-06	0.039728	0.072041	0.082549	0.027917	0.051068	1e-06	0.02702	1e-06	0.037673	0.077992	0.054166	1e-06	0.043565	1e-06	0.024966
C9orf16	ENSG00000171159.4	1e-06	0.022184	1e-06	0.05368	1e-06	0.043424	0.060443	0.078574	1e-06	0.053167	0.026129	0.0354	0.018094	0.044785	0.02367	0.045697	0.054389	0.048604	1e-06	0.038968
SOCS5	ENSG00000171150.7	0.025367	0.029805	0.046405	0.056242	1e-06	0.051886	0.191979	0.105277	0.015346	0.039851	0.000508	0.025565	1e-06	0.064134	0.08574	0.059665	1e-06	0.047192	1e-06	0.027593
TADA3	ENSG00000171148.9	1e-06	0.009041	1e-06	0.020869	1e-06	0.019715	1e-06	0.018471	1e-06	0.020892	0.003906	0.014699	1e-06	0.020575	1e-06	0.016592	1e-06	0.031262	1e-06	0.018203
JAGN1	ENSG00000171135.10	1e-06	0.016906	1e-06	0.013655	0.038706	0.04099	0.033053	0.044731	0.012619	0.029958	1e-06	0.021718	1e-06	0.020002	1e-06	0.017544	0.036331	0.036032	1e-06	0.012536
KCNMB3	ENSG00000171121.12	0.038811	0.035256	1e-06	0.049063	1e-06	0.048276	0.027099	0.074144	1e-06	0.054853	1e-06	0.042455	1e-06	0.053551	1e-06	0.044605	0.070679	0.067174	1e-06	0.037035
INSR	ENSG00000171105.9	0.057677	0.045027	0.106987	0.076954	0.108109	0.075042	0.039187	0.098565	0.11031	0.070529	1e-06	0.041607	0.22611	0.101113	0.054735	0.061026	0.062213	0.064659	1e-06	0.049967
OBP2B	ENSG00000171102.10	0.011714	0.021574	1e-06	0.036735	1e-06	0.031451	0.015989	0.046353	0.051323	0.048105	1e-06	0.022131	0.043893	0.044011	0.071784	0.049441	1e-06	0.04304	1e-06	0.03078
CCBL1	ENSG00000171097.9	1e-06	0.019403	0.025383	0.039041	1e-06	0.037303	1e-06	0.058215	1e-06	0.043399	0.031066	0.033786	1e-06	0.047173	1e-06	0.027524	0.029454	0.044076	1e-06	0.031592
ALK	ENSG00000171094.11	0.002651	0.019398	1e-06	0.036936	0.010359	0.038885	1e-06	0.083006	0.010114	0.032084	0.087357	0.054545	1e-06	0.058823	1e-06	0.049857	0.045894	0.053317	1e-06	0.023929
FEZ2	ENSG00000171055.10	0.046613	0.033149	0.021239	0.048233	1e-06	0.041473	0.209664	0.109934	1e-06	0.055657	0.001299	0.023391	1e-06	0.047758	0.059499	0.051047	0.02056	0.046586	1e-06	0.058014
FPR2	ENSG00000171049.8	0.052054	0.047282	0.054375	0.072826	1e-06	0.070004	1e-06	0.089608	0.061544	0.061077	0.011009	0.027619	0.031216	0.058358	1e-06	0.050447	1e-06	0.076267	1e-06	0.048312
XKR6	ENSG00000171044.6	0.005286	0.018291	0.027677	0.044662	0.014991	0.043805	1e-06	0.049537	0.033557	0.041664	0.002944	0.021578	1e-06	0.04578	0.027849	0.041216	1e-06	0.032987	1e-06	0.027931
PKIA	ENSG00000171033.8	0.027505	0.029859	1e-06	0.036301	0.006582	0.036155	0.004164	0.043139	1e-06	0.026097	1e-06	0.026535	1e-06	0.044688	0.02222	0.032556	1e-06	0.035045	1e-06	0.036804
PYGO1	ENSG00000171016.7	0.00839	0.023122	0.053114	0.045843	0.09096	0.058336	0.118776	0.094369	1e-06	0.05399	1e-06	0.039869	1e-06	0.033853	0.230166	0.078183	0.038742	0.045101	1e-06	0.026735
PDGFD	ENSG00000170962.8	0.045669	0.036987	0.052515	0.050487	0.100122	0.059112	0.111751	0.106342	1e-06	0.034459	1e-06	0.035669	0.067782	0.060921	1e-06	0.042341	1e-06	0.039774	1e-06	0.024087
DCDC1	ENSG00000170959.10	0.0407	0.030714	0.038128	0.04942	0.002617	0.025201	1e-06	0.055782	1e-06	0.048348	0.000253	0.021682	0.114123	0.078395	0.055752	0.052131	1e-06	0.038665	1e-06	0.032955
PRKCDBP	ENSG00000170955.9	0.027463	0.030295	0.006827	0.034176	1e-06	0.043014	1e-06	0.059021	1e-06	0.035246	0.003525	0.027795	0.006866	0.037334	1e-06	0.038672	0.020159	0.037624	1e-06	0.034464
DNAJC24	ENSG00000170946.10	0.104379	0.044503	1e-06	0.034261	1e-06	0.027847	1e-06	0.045019	1e-06	0.043233	0.089943	0.051516	0.023756	0.040364	0.023431	0.038432	0.023121	0.038755	1e-06	0.034136
TSEN34	ENSG00000170892.6	0.224189	0.064203	1e-06	0.050649	0.0316	0.072293	1e-06	0.096099	0.065483	0.082599	0.013221	0.036737	1e-06	0.075781	0.067499	0.067638	1e-06	0.060157	1e-06	0.06656
PLA2G1B	ENSG00000170890.9	1e-06	0.023328	0.000661	0.031697	1e-06	0.037598	0.081665	0.076026	0.18207	0.075804	0.00673	0.026429	0.061636	0.056956	1e-06	0.036522	1e-06	0.038834	1e-06	0.029844
RNF139	ENSG00000170881.4	0.02567	0.036062	1e-06	0.051248	0.029141	0.042631	0.032442	0.07283	0.063005	0.056468	1e-06	0.030158	0.031791	0.063052	1e-06	0.047846	1e-06	0.048126	1e-06	0.047001
MTSS1	ENSG00000170873.14	0.046785	0.036947	1e-06	0.054795	0.038778	0.047439	0.327823	0.122011	1e-06	0.043394	0.020468	0.043668	0.103817	0.073735	1e-06	0.042581	1e-06	0.03251	1e-06	0.045481
LSM3	ENSG00000170860.3	1e-06	0.014672	1e-06	0.025299	1e-06	0.021274	1e-06	0.02726	1e-06	0.034379	0.021778	0.025036	1e-06	0.037314	1e-06	0.023886	1e-06	0.017729	1e-06	0.01877
CEL	ENSG00000170835.10	1e-06	0.025689	0.002038	0.027886	0.024244	0.039411	0.049692	0.055305	0.004395	0.025313	1e-06	0.024272	1e-06	0.046332	0.007985	0.031315	1e-06	0.035485	1e-06	0.022708
USP32	ENSG00000170832.8	0.003391	0.015309	0.057465	0.055266	0.039519	0.042266	0.030657	0.058047	0.005036	0.020891	1e-06	0.028515	1e-06	0.021927	0.019387	0.036396	1e-06	0.027707	1e-06	0.025604
LMOD2	ENSG00000170807.11	1e-06	0.020469	0.02202	0.04079	1e-06	0.029841	1e-06	0.048059	0.034994	0.042966	0.017569	0.034458	1e-06	0.03903	0.012849	0.031986	1e-06	0.039156	1e-06	0.028201
FOXN2	ENSG00000170802.11	0.030657	0.02972	1e-06	0.048046	0.00266	0.030592	0.035811	0.061626	1e-06	0.036819	0.031259	0.041878	0.118326	0.069485	1e-06	0.04028	0.034111	0.040297	1e-06	0.035765
CDCA4	ENSG00000170779.10	0.025907	0.025003	1e-06	0.02052	1e-06	0.02919	0.009994	0.03839	0.053575	0.043159	0.002845	0.019098	1e-06	0.020704	1e-06	0.028062	0.006374	0.021942	1e-06	0.013356
TPD52L3	ENSG00000170777.9	1e-06	0.03156	1e-06	0.053182	1e-06	0.03615	0.005533	0.067303	0.040728	0.052966	0.047813	0.043387	0.043304	0.056456	1e-06	0.047538	1e-06	0.038661	1e-06	0.041404
GPR37	ENSG00000170775.2	0.021844	0.023928	0.035605	0.034928	0.009725	0.027976	1e-06	0.052719	0.153421	0.070695	0.04157	0.039421	0.123653	0.069494	1e-06	0.026393	1e-06	0.031445	1e-06	0.036145
KCNS3	ENSG00000170745.7	0.04048	0.031687	0.026784	0.042644	0.081909	0.060349	1e-06	0.050426	1e-06	0.045437	1e-06	0.035308	0.027083	0.035583	0.088955	0.064632	1e-06	0.029625	1e-06	0.02285
SYT9	ENSG00000170743.12	0.003662	0.023041	1e-06	0.053149	0.036257	0.076073	0.123922	0.117796	0.09049	0.078249	1e-06	0.036584	0.023637	0.064795	0.002127	0.031573	0.008885	0.044751	1e-06	0.040691
POLH	ENSG00000170734.7	0.010453	0.026528	0.006351	0.045475	1e-06	0.057374	0.214716	0.107178	0.011899	0.048559	1e-06	0.048188	1e-06	0.060503	1e-06	0.05757	1e-06	0.056871	1e-06	0.046834
HOXB9	ENSG00000170689.8	0.056871	0.043352	1e-06	0.025185	0.027136	0.043973	1e-06	0.048841	1e-06	0.030051	0.016444	0.03278	1e-06	0.047636	0.025052	0.034032	1e-06	0.03088	1e-06	0.028293
SOCS6	ENSG00000170677.5	0.002265	0.019971	0.011362	0.050036	1e-06	0.055649	0.052225	0.094565	1e-06	0.075189	0.056703	0.046641	0.057061	0.060352	0.029018	0.054072	1e-06	0.047685	1e-06	0.048019
ATF7	ENSG00000170653.14	0.015053	0.023734	0.023932	0.03516	0.032647	0.051034	0.081356	0.075506	0.011229	0.034866	1e-06	0.030557	1e-06	0.047287	0.020903	0.036949	1e-06	0.057989	1e-06	0.029265
ACYP2	ENSG00000170634.8	1e-06	0.021078	1e-06	0.036118	1e-06	0.040419	1e-06	0.077446	1e-06	0.037699	1e-06	0.024943	0.00938	0.033377	0.025294	0.036741	0.041803	0.046793	1e-06	0.030435
COMMD5	ENSG00000170619.8	0.067012	0.034781	1e-06	0.020288	0.004413	0.020388	0.027983	0.042535	1e-06	0.031278	1e-06	0.022061	0.017134	0.031053	0.072289	0.050351	1e-06	0.039498	1e-06	0.018254
SCRT1	ENSG00000170616.9	0.019093	0.026725	1e-06	0.027144	1e-06	0.029296	1e-06	0.041449	0.023331	0.036897	1e-06	0.022622	1e-06	0.028307	1e-06	0.032567	0.006926	0.023372	1e-06	0.022416
FAM71B	ENSG00000170613.4	0.02062	0.027963	0.045264	0.045666	0.131003	0.067971	0.0037	0.059869	0.053649	0.051323	1e-06	0.034106	1e-06	0.038511	1e-06	0.048357	0.029092	0.046276	1e-06	0.036342
FOXA3	ENSG00000170608.2	0.060277	0.041986	0.002289	0.035842	0.029242	0.048008	0.119836	0.111518	0.080474	0.074316	1e-06	0.055714	0.114186	0.084145	1e-06	0.07452	1e-06	0.047944	1e-06	0.046422
NUDCD2	ENSG00000170584.6	0.158582	0.051393	1e-06	0.04266	0.013515	0.041326	0.019218	0.063595	0.003186	0.0375	1e-06	0.036778	0.012123	0.045576	0.019192	0.039357	1e-06	0.040158	1e-06	0.042629
STAT2	ENSG00000170581.9	1e-06	0.028477	1e-06	0.044033	0.001193	0.036528	0.011145	0.054505	0.022305	0.049088	1e-06	0.030545	1e-06	0.048167	0.068349	0.052307	1e-06	0.059758	1e-06	0.027358
SIX2	ENSG00000170577.7	1e-06	0.030476	1e-06	0.035714	1e-06	0.052825	0.067708	0.08112	0.082691	0.05559	0.027877	0.043642	0.043242	0.058701	0.010083	0.040451	0.049203	0.049723	1e-06	0.030134
IRX2	ENSG00000170561.8	1e-06	0.018085	0.00044	0.025039	0.018002	0.029298	0.020598	0.036872	0.040126	0.043708	1e-06	0.020102	1e-06	0.034805	1e-06	0.027964	1e-06	0.032666	1e-06	0.023809
ARL6IP1	ENSG00000170540.10	1e-06	0.024341	1e-06	0.064866	0.008099	0.037636	1e-06	0.072677	1e-06	0.050521	1e-06	0.037646	0.008454	0.052263	0.086595	0.059203	1e-06	0.045573	1e-06	0.048959
TMC7	ENSG00000170537.8	1e-06	0.021808	1e-06	0.044618	1e-06	0.055369	1e-06	0.054385	1e-06	0.061547	0.092759	0.058685	0.001363	0.036448	0.015141	0.045493	0.023079	0.055333	1e-06	0.040658
ELOVL6	ENSG00000170522.5	1e-06	0.033767	1e-06	0.031521	0.016284	0.048624	0.000942	0.041461	1e-06	0.039001	1e-06	0.040749	0.006367	0.041037	0.036322	0.052633	0.047098	0.046291	1e-06	0.043116
COX7B2	ENSG00000170516.12	0.022219	0.027599	0.009893	0.030437	1e-06	0.02661	1e-06	0.061017	0.039588	0.045529	1e-06	0.033595	1e-06	0.037702	0.036584	0.043098	0.003368	0.026083	1e-06	0.028448
NUDT9	ENSG00000170502.8	0.053749	0.035639	1e-06	0.029353	0.039011	0.038743	1e-06	0.050996	0.021709	0.042855	0.021927	0.030975	1e-06	0.034228	0.003091	0.030616	1e-06	0.048506	1e-06	0.033874
KISS1	ENSG00000170498.7	1e-06	0.035661	1e-06	0.049823	0.004122	0.028004	1e-06	0.092615	1e-06	0.035509	1e-06	0.043764	1e-06	0.056039	1e-06	0.050437	1e-06	0.062573	1e-06	0.031999
KRT4	ENSG00000170477.8	1e-06	0.024568	1e-06	0.053134	1e-06	0.057959	0.092365	0.09313	1e-06	0.049747	0.024266	0.041792	0.05605	0.047866	0.111714	0.072972	0.013264	0.044957	1e-06	0.039305
MZB1	ENSG00000170476.11	0.030452	0.031448	0.039357	0.043387	0.006772	0.024789	1e-06	0.03912	0.0743	0.056495	1e-06	0.014896	0.042248	0.046216	0.00297	0.023105	1e-06	0.021302	1e-06	0.022524
RALGAPB	ENSG00000170471.10	1e-06	0.037906	1e-06	0.058079	1e-06	0.061918	0.141245	0.091575	1e-06	0.056454	0.029593	0.040552	0.004311	0.056677	0.041988	0.054058	0.101429	0.079872	1e-06	0.033713
KRT6C	ENSG00000170465.9	1e-06	0.026716	1e-06	0.029992	0.008933	0.040153	0.053453	0.082886	0.086767	0.072065	1e-06	0.033296	0.082645	0.061912	0.01592	0.036206	0.021896	0.048445	1e-06	0.045205
CD14	ENSG00000170458.9	0.025423	0.026644	1e-06	0.036945	1e-06	0.029276	0.018578	0.043861	0.080399	0.060405	1e-06	0.028274	1e-06	0.032643	0.064909	0.050769	0.00093	0.024061	1e-06	0.02112
KRT75	ENSG00000170454.5	1e-06	0.023533	1e-06	0.045362	0.011276	0.036085	0.030523	0.075804	0.068865	0.052931	0.033473	0.038752	1e-06	0.056994	0.09676	0.064091	1e-06	0.052384	1e-06	0.035018
KRT86	ENSG00000170442.7	0.213109	0.058165	1e-06	0.046535	0.007079	0.044363	0.135551	0.094993	0.121009	0.066802	0.094994	0.055742	0.010715	0.036838	0.009981	0.033035	0.149321	0.068517	1e-06	0.02573
MGMT	ENSG00000170430.9	0.000806	0.019627	1e-06	0.040359	1e-06	0.047826	0.089982	0.08615	1e-06	0.059721	1e-06	0.026002	1e-06	0.060965	0.10662	0.066648	1e-06	0.064927	1e-06	0.055941
SDR9C7	ENSG00000170426.1	0.018006	0.026095	0.037542	0.051461	0.047711	0.041274	1e-06	0.064549	1e-06	0.039915	0.013046	0.031386	0.009108	0.036598	0.021966	0.043625	1e-06	0.032354	1e-06	0.030478
ADORA2B	ENSG00000170425.3	1e-06	0.021449	1e-06	0.03983	1e-06	0.036349	1e-06	0.043965	0.030034	0.034153	1e-06	0.026626	0.011029	0.029774	0.034242	0.036698	0.020921	0.041237	1e-06	0.025401
KRT78	ENSG00000170423.8	0.007037	0.027958	1e-06	0.029474	0.167388	0.076689	1e-06	0.075074	1e-06	0.044308	1e-06	0.035708	1e-06	0.037046	1e-06	0.037971	1e-06	0.059263	1e-06	0.04378
